[2025-03-12T22:12:32.990+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-03-12T22:12:33.023+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: data_lake_pipeline.transform_staging_to_curated manual__2025-03-12T22:11:46.999315+00:00 [queued]>
[2025-03-12T22:12:33.040+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: data_lake_pipeline.transform_staging_to_curated manual__2025-03-12T22:11:46.999315+00:00 [queued]>
[2025-03-12T22:12:33.041+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 2
[2025-03-12T22:12:33.413+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_0.txt...
[2025-03-12T22:12:35.932+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_1.txt from staging...
[2025-03-12T22:12:35.944+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_1.txt...
[2025-03-12T22:12:36.185+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_10.txt from staging...
[2025-03-12T22:12:36.205+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_10.txt...
[2025-03-12T22:12:36.476+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_11.txt from staging...
[2025-03-12T22:12:36.491+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_11.txt...
[2025-03-12T22:12:36.681+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_12.txt from staging...
[2025-03-12T22:12:36.689+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_12.txt...
[2025-03-12T22:12:37.015+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_13.txt from staging...
[2025-03-12T22:12:37.029+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_13.txt...
[2025-03-12T22:12:37.236+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_14.txt from staging...
[2025-03-12T22:12:37.249+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_14.txt...
[2025-03-12T22:12:37.454+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_15.txt from staging...
[2025-03-12T22:12:37.461+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_15.txt...
[2025-03-12T22:12:37.679+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_16.txt from staging...
[2025-03-12T22:12:37.690+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_16.txt...
[2025-03-12T22:12:37.897+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_17.txt from staging...
[2025-03-12T22:12:37.910+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_17.txt...
[2025-03-12T22:12:38.094+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_18.txt from staging...
[2025-03-12T22:12:38.104+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_18.txt...
[2025-03-12T22:12:38.303+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_19.txt from staging...
[2025-03-12T22:12:38.312+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_19.txt...
[2025-03-12T22:12:38.479+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_2.txt from staging...
[2025-03-12T22:12:38.486+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_2.txt...
[2025-03-12T22:12:38.656+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_20.txt from staging...
[2025-03-12T22:12:38.664+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_20.txt...
[2025-03-12T22:12:38.895+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_21.txt from staging...
[2025-03-12T22:12:38.907+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_21.txt...
[2025-03-12T22:12:39.998+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_22.txt from staging...
[2025-03-12T22:12:40.005+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_22.txt...
[2025-03-12T22:12:40.191+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_23.txt from staging...
[2025-03-12T22:12:40.200+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_23.txt...
[2025-03-12T22:12:40.359+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_24.txt from staging...
[2025-03-12T22:12:40.366+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_24.txt...
[2025-03-12T22:12:40.533+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_25.txt from staging...
[2025-03-12T22:12:40.539+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_25.txt...
[2025-03-12T22:12:40.735+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_26.txt from staging...
[2025-03-12T22:12:40.747+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_26.txt...
[2025-03-12T22:12:40.960+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_27.txt from staging...
[2025-03-12T22:12:40.971+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_27.txt...
[2025-03-12T22:12:41.189+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_28.txt from staging...
[2025-03-12T22:12:41.200+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_28.txt...
[2025-03-12T22:12:41.383+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_29.txt from staging...
[2025-03-12T22:12:41.391+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_29.txt...
[2025-03-12T22:12:41.579+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_3.txt from staging...
[2025-03-12T22:12:41.586+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_3.txt...
[2025-03-12T22:12:41.833+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_30.txt from staging...
[2025-03-12T22:12:41.852+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_30.txt...
[2025-03-12T22:12:42.203+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_31.txt from staging...
[2025-03-12T22:12:42.223+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_31.txt...
[2025-03-12T22:12:42.391+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_32.txt from staging...
[2025-03-12T22:12:42.398+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_32.txt...
[2025-03-12T22:12:42.559+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_33.txt from staging...
[2025-03-12T22:12:42.567+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_33.txt...
[2025-03-12T22:12:42.732+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_34.txt from staging...
[2025-03-12T22:12:42.739+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_34.txt...
[2025-03-12T22:12:42.940+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_35.txt from staging...
[2025-03-12T22:12:42.950+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_35.txt...
[2025-03-12T22:12:43.294+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_36.txt from staging...
[2025-03-12T22:12:43.305+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_36.txt...
[2025-03-12T22:12:43.601+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_37.txt from staging...
[2025-03-12T22:12:43.610+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_37.txt...
[2025-03-12T22:12:43.764+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_38.txt from staging...
[2025-03-12T22:12:43.772+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_38.txt...
[2025-03-12T22:12:43.955+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_39.txt from staging...
[2025-03-12T22:12:43.966+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_39.txt...
[2025-03-12T22:12:44.187+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_4.txt from staging...
[2025-03-12T22:12:44.195+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_4.txt...
[2025-03-12T22:12:44.431+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_40.txt from staging...
[2025-03-12T22:12:44.441+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_40.txt...
[2025-03-12T22:12:44.641+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_41.txt from staging...
[2025-03-12T22:12:44.648+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_41.txt...
[2025-03-12T22:12:44.810+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_42.txt from staging...
[2025-03-12T22:12:44.817+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_42.txt...
[2025-03-12T22:12:44.985+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_43.txt from staging...
[2025-03-12T22:12:44.992+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_43.txt...
[2025-03-12T22:12:45.164+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_44.txt from staging...
[2025-03-12T22:12:45.172+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_44.txt...
[2025-03-12T22:12:45.347+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_45.txt from staging...
[2025-03-12T22:12:45.354+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_45.txt...
[2025-03-12T22:12:45.681+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_46.txt from staging...
[2025-03-12T22:12:45.692+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_46.txt...
[2025-03-12T22:12:45.929+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_47.txt from staging...
[2025-03-12T22:12:45.944+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_47.txt...
[2025-03-12T22:12:46.180+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_48.txt from staging...
[2025-03-12T22:12:46.200+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_48.txt...
[2025-03-12T22:12:46.389+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_49.txt from staging...
[2025-03-12T22:12:46.396+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_49.txt...
[2025-03-12T22:12:46.605+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_5.txt from staging...
[2025-03-12T22:12:46.613+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_5.txt...
[2025-03-12T22:12:46.794+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_50.txt from staging...
[2025-03-12T22:12:46.801+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_50.txt...
[2025-03-12T22:12:46.985+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_51.txt from staging...
[2025-03-12T22:12:46.992+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_51.txt...
[2025-03-12T22:12:47.190+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_52.txt from staging...
[2025-03-12T22:12:47.198+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_52.txt...
[2025-03-12T22:12:47.391+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_53.txt from staging...
[2025-03-12T22:12:47.399+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_53.txt...
[2025-03-12T22:12:47.643+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_54.txt from staging...
[2025-03-12T22:12:47.663+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_54.txt...
[2025-03-12T22:12:47.865+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_55.txt from staging...
[2025-03-12T22:12:47.879+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_55.txt...
[2025-03-12T22:12:48.056+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_56.txt from staging...
[2025-03-12T22:12:48.070+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_56.txt...
[2025-03-12T22:12:48.271+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_57.txt from staging...
[2025-03-12T22:12:48.281+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_57.txt...
[2025-03-12T22:12:48.503+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_58.txt from staging...
[2025-03-12T22:12:48.534+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_58.txt...
[2025-03-12T22:12:48.713+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_59.txt from staging...
[2025-03-12T22:12:48.724+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_59.txt...
[2025-03-12T22:12:48.901+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_6.txt from staging...
[2025-03-12T22:12:48.909+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_6.txt...
[2025-03-12T22:12:49.082+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_60.txt from staging...
[2025-03-12T22:12:49.089+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_60.txt...
[2025-03-12T22:12:49.265+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_61.txt from staging...
[2025-03-12T22:12:49.276+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_61.txt...
[2025-03-12T22:12:49.447+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_62.txt from staging...
[2025-03-12T22:12:49.454+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_62.txt...
[2025-03-12T22:12:49.662+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_63.txt from staging...
[2025-03-12T22:12:49.675+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_63.txt...
[2025-03-12T22:12:49.871+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_64.txt from staging...
[2025-03-12T22:12:49.880+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_64.txt...
[2025-03-12T22:12:50.212+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_65.txt from staging...
[2025-03-12T22:12:50.222+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_65.txt...
[2025-03-12T22:12:50.393+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_66.txt from staging...
[2025-03-12T22:12:50.400+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_66.txt...
[2025-03-12T22:12:50.584+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_67.txt from staging...
[2025-03-12T22:12:50.591+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_67.txt...
[2025-03-12T22:12:50.759+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_68.txt from staging...
[2025-03-12T22:12:50.767+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_68.txt...
[2025-03-12T22:12:51.439+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_69.txt from staging...
[2025-03-12T22:12:51.448+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_69.txt...
[2025-03-12T22:12:51.675+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_7.txt from staging...
[2025-03-12T22:12:51.683+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_7.txt...
[2025-03-12T22:12:51.848+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_70.txt from staging...
[2025-03-12T22:12:51.859+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_70.txt...
[2025-03-12T22:12:52.055+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_71.txt from staging...
[2025-03-12T22:12:52.066+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_71.txt...
[2025-03-12T22:12:52.255+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_72.txt from staging...
[2025-03-12T22:12:52.263+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_72.txt...
[2025-03-12T22:12:52.479+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_73.txt from staging...
[2025-03-12T22:12:52.487+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_73.txt...
[2025-03-12T22:12:52.674+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_74.txt from staging...
[2025-03-12T22:12:52.686+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_74.txt...
[2025-03-12T22:12:52.874+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_75.txt from staging...
[2025-03-12T22:12:52.886+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_75.txt...
[2025-03-12T22:12:53.059+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_76.txt from staging...
[2025-03-12T22:12:53.072+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_76.txt...
[2025-03-12T22:12:53.250+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_77.txt from staging...
[2025-03-12T22:12:53.256+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_77.txt...
[2025-03-12T22:12:53.432+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_78.txt from staging...
[2025-03-12T22:12:53.439+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_78.txt...
[2025-03-12T22:12:53.638+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_79.txt from staging...
[2025-03-12T22:12:53.645+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_79.txt...
[2025-03-12T22:12:53.866+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_8.txt from staging...
[2025-03-12T22:12:53.877+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_8.txt...
[2025-03-12T22:12:54.052+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_80.txt from staging...
[2025-03-12T22:12:54.059+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_80.txt...
[2025-03-12T22:12:54.230+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_81.txt from staging...
[2025-03-12T22:12:54.237+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_81.txt...
[2025-03-12T22:12:54.449+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_82.txt from staging...
[2025-03-12T22:12:54.461+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_82.txt...
[2025-03-12T22:12:54.664+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_83.txt from staging...
[2025-03-12T22:12:54.677+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_83.txt...
[2025-03-12T22:12:54.858+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_84.txt from staging...
[2025-03-12T22:12:54.867+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_84.txt...
[2025-03-12T22:12:55.062+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_85.txt from staging...
[2025-03-12T22:12:55.072+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_85.txt...
[2025-03-12T22:12:55.289+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_86.txt from staging...
[2025-03-12T22:12:55.299+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_86.txt...
[2025-03-12T22:12:55.519+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_87.txt from staging...
[2025-03-12T22:12:55.541+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_87.txt...
[2025-03-12T22:12:56.052+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_88.txt from staging...
[2025-03-12T22:12:56.060+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_88.txt...
[2025-03-12T22:12:56.239+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_89.txt from staging...
[2025-03-12T22:12:56.247+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_89.txt...
[2025-03-12T22:12:57.462+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_9.txt from staging...
[2025-03-12T22:12:57.472+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_9.txt...
[2025-03-12T22:12:57.781+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_90.txt from staging...
[2025-03-12T22:12:57.790+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_90.txt...
[2025-03-12T22:12:57.996+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_91.txt from staging...
[2025-03-12T22:12:58.003+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_91.txt...
[2025-03-12T22:12:58.227+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_92.txt from staging...
[2025-03-12T22:12:58.241+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_92.txt...
[2025-03-12T22:12:58.430+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_93.txt from staging...
