[2025-03-12T22:08:05.614+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_96.txt...
[2025-03-12T22:08:05.785+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_97.txt from staging...
[2025-03-12T22:08:05.793+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_97.txt...
[2025-03-12T22:08:06.264+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_98.txt from staging...
[2025-03-12T22:08:06.273+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_98.txt...
[2025-03-12T22:08:06.443+0000] {aws_s3_repository.py:43} INFO - [AWS S3]📥 Download test/test_99.txt from staging...
[2025-03-12T22:08:06.450+0000] {aws_s3_repository.py:46} INFO - [AWS S3]⚙️ Prétraitement du fichier test/test_99.txt...
[2025-03-12T22:08:07.272+0000] {manage_buckets.py:83} INFO - [Data manager] Data processed successfully.
[2025-03-12T22:08:07.273+0000] {manage_buckets.py:85} INFO - [Data manager] Listing folders in bucket: staging
[2025-03-12T22:08:07.441+0000] {manage_buckets.py:91} INFO - [Data manager] Folder: test/ - File count: 100
[2025-03-12T22:08:07.443+0000] {manage_buckets.py:91} INFO - [Data manager] Folder: train/ - File count: 100
[2025-03-12T22:08:07.444+0000] {manage_buckets.py:91} INFO - [Data manager] Folder: validation/ - File count: 100
[2025-03-12T22:08:07.445+0000] {taskinstance.py:3313} ERROR - Task failed with exception
Traceback (most recent call last):
  File "/usr/local/lib/python3.10/site-packages/airflow/models/taskinstance.py", line 768, in _execute_task
    result = _execute_callable(context=context, **execute_callable_kwargs)
  File "/usr/local/lib/python3.10/site-packages/airflow/models/taskinstance.py", line 734, in _execute_callable
    return ExecutionCallableRunner(
  File "/usr/local/lib/python3.10/site-packages/airflow/utils/operator_helpers.py", line 252, in run
    return self.func(*args, **kwargs)
  File "/usr/local/lib/python3.10/site-packages/airflow/models/baseoperator.py", line 424, in wrapper
    return func(self, *args, **kwargs)
  File "/usr/local/lib/python3.10/site-packages/airflow/operators/python.py", line 238, in execute
    return_value = self.execute_callable()
  File "/usr/local/lib/python3.10/site-packages/airflow/operators/python.py", line 256, in execute_callable
    return runner.run(*self.op_args, **self.op_kwargs)
  File "/usr/local/lib/python3.10/site-packages/airflow/utils/operator_helpers.py", line 252, in run
    return self.func(*args, **kwargs)
  File "/app/src/command/manage_buckets.py", line 95, in process_to_curated
    aws_s3.upload_consolidated_csv(Bucket='curated', dataset_type=dataset_type, processed_data=processed_data)
AttributeError: 'AwsS3Repository' object has no attribute 'upload_consolidated_csv'
[2025-03-12T22:08:07.476+0000] {taskinstance.py:1226} INFO - Marking task as UP_FOR_RETRY. dag_id=data_lake_pipeline, task_id=transform_staging_to_curated, run_id=manual__2025-03-12T22:06:55.248425+00:00, execution_date=20250312T220655, start_date=20250312T220739, end_date=20250312T220807
[2025-03-12T22:08:07.570+0000] {taskinstance.py:341} INFO - ::group::Post task execution logs
[2025-03-12T22:08:07.572+0000] {standard_task_runner.py:124} ERROR - Failed to execute job 32 for task transform_staging_to_curated ('AwsS3Repository' object has no attribute 'upload_consolidated_csv'; 236)
Traceback (most recent call last):
  File "/usr/local/lib/python3.10/site-packages/airflow/task/task_runner/standard_task_runner.py", line 117, in _start_by_fork
    ret = args.func(args, dag=self.dag)
  File "/usr/local/lib/python3.10/site-packages/airflow/cli/cli_config.py", line 49, in command
    return func(*args, **kwargs)
  File "/usr/local/lib/python3.10/site-packages/airflow/utils/cli.py", line 116, in wrapper
    return f(*args, **kwargs)
  File "/usr/local/lib/python3.10/site-packages/airflow/cli/commands/task_command.py", line 483, in task_run
    task_return_code = _run_task_by_selected_method(args, _dag, ti)
  File "/usr/local/lib/python3.10/site-packages/airflow/cli/commands/task_command.py", line 256, in _run_task_by_selected_method
    return _run_raw_task(args, ti)
  File "/usr/local/lib/python3.10/site-packages/airflow/cli/commands/task_command.py", line 341, in _run_raw_task
    return ti._run_raw_task(
  File "/usr/local/lib/python3.10/site-packages/airflow/utils/session.py", line 97, in wrapper
    return func(*args, session=session, **kwargs)
  File "/usr/local/lib/python3.10/site-packages/airflow/models/taskinstance.py", line 3006, in _run_raw_task
    return _run_raw_task(
  File "/usr/local/lib/python3.10/site-packages/airflow/models/taskinstance.py", line 274, in _run_raw_task
    TaskInstance._execute_task_with_callbacks(
  File "/usr/local/lib/python3.10/site-packages/airflow/models/taskinstance.py", line 3161, in _execute_task_with_callbacks
    result = self._execute_task(context, task_orig)
  File "/usr/local/lib/python3.10/site-packages/airflow/models/taskinstance.py", line 3185, in _execute_task
    return _execute_task(self, context, task_orig)
  File "/usr/local/lib/python3.10/site-packages/airflow/models/taskinstance.py", line 768, in _execute_task
    result = _execute_callable(context=context, **execute_callable_kwargs)
  File "/usr/local/lib/python3.10/site-packages/airflow/models/taskinstance.py", line 734, in _execute_callable
    return ExecutionCallableRunner(
  File "/usr/local/lib/python3.10/site-packages/airflow/utils/operator_helpers.py", line 252, in run
    return self.func(*args, **kwargs)
  File "/usr/local/lib/python3.10/site-packages/airflow/models/baseoperator.py", line 424, in wrapper
    return func(self, *args, **kwargs)
  File "/usr/local/lib/python3.10/site-packages/airflow/operators/python.py", line 238, in execute
    return_value = self.execute_callable()
  File "/usr/local/lib/python3.10/site-packages/airflow/operators/python.py", line 256, in execute_callable
    return runner.run(*self.op_args, **self.op_kwargs)
  File "/usr/local/lib/python3.10/site-packages/airflow/utils/operator_helpers.py", line 252, in run
    return self.func(*args, **kwargs)
  File "/app/src/command/manage_buckets.py", line 95, in process_to_curated
    aws_s3.upload_consolidated_csv(Bucket='curated', dataset_type=dataset_type, processed_data=processed_data)
AttributeError: 'AwsS3Repository' object has no attribute 'upload_consolidated_csv'
[2025-03-12T22:08:07.592+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 1
[2025-03-12T22:08:07.633+0000] {taskinstance.py:3901} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2025-03-12T22:08:07.639+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
